identifier	n_sentences	n_tokens	ttr_form_chunks_200	ttr_form_chunks_100	ttr_lemma_chunks_100	ttr_lemma_chunks_200	tokens_per_sent	char_per_tok	upos_dist_DT	upos_dist_VB	upos_dist_VBP	upos_dist_NNS	upos_dist_NNPS	upos_dist_NNP	upos_dist_VBZ	upos_dist_$	upos_dist_VBD	upos_dist_JJ	upos_dist_''	upos_dist_EX	upos_dist_``	upos_dist_NN	upos_dist_JJR	upos_dist_.	upos_dist_RBS	upos_dist_VBG	upos_dist_IN	upos_dist_WP$	upos_dist_RB	upos_dist_TO	upos_dist_WRB	upos_dist_CC	upos_dist_PRP	upos_dist_POS	upos_dist_MD	upos_dist_UH	upos_dist_,	upos_dist_CD	upos_dist_FW	upos_dist_RBR	upos_dist_:	upos_dist_JJS	upos_dist_PDT	upos_dist_VBN	upos_dist_WDT	upos_dist_RP	upos_dist_PRP$	upos_dist_WP	lexical_density	verbs_mood_dist	verbs_tense_dist	verbs_form_dist	verbs_num_pers_dist	aux_mood_dist	aux_tense_dist	aux_form_dist	aux_num_pers_dist	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_a	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist	avg_verb_edges
23_Question3_6.txt	1	147	0	0.76	0.01	0	147.0	5.7482993197278915	0	0	5.442176870748299	6.122448979591836	0	8.843537414965986	0	0	2.0408163265306123	12.244897959183673	0	0	0	38.095238095238095	0	4.081632653061225	0	0.6802721088435374	3.401360544217687	0	0.6802721088435374	0	0	0.6802721088435374	0	0	0	0	6.122448979591836	0	9.523809523809524	0	0.6802721088435374	0	0	1.3605442176870748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23_Question3_7.txt	1	121	0	0.74	0.01	0	121.0	5.487603305785124	0	0	4.958677685950414	6.6115702479338845	0	6.6115702479338845	0	0	3.3057851239669422	11.570247933884298	0	0	0	41.32231404958678	0	4.132231404958677	0	0.8264462809917356	7.43801652892562	0	0	0	0	0.8264462809917356	0.8264462809917356	0	0	0	4.958677685950414	0	6.6115702479338845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23_Question3_8.txt	1	138	0	0.76	0.01	0	138.0	4.978260869565218	0	0.7246376811594203	5.797101449275362	6.521739130434782	0	7.246376811594203	0	0	2.1739130434782608	10.144927536231885	0	0	0	39.85507246376812	0	3.6231884057971016	0	0.7246376811594203	4.3478260869565215	0	0	0	0	0	1.4492753623188406	0	0.7246376811594203	0	3.6231884057971016	0	12.318840579710145	0	0	0	0	0.7246376811594203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23_Question3_9.txt	1	159	0	0.78	0.01	0	159.0	5.729559748427673	0	0	3.1446540880503147	3.1446540880503147	0	4.40251572327044	0.6289308176100629	0	1.8867924528301887	13.20754716981132	0	0	0	45.911949685534594	0	1.2578616352201257	0	0.6289308176100629	6.289308176100629	0	0.6289308176100629	0	0	0	1.2578616352201257	0	0	0	5.660377358490566	0.6289308176100629	9.433962264150944	0	1.2578616352201257	0	0	0.6289308176100629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_Question4_1.txt	1	108	0	0.75	0.01	0	108.0	5.333333333333333	0	0	1.8518518518518519	3.7037037037037037	0	9.25925925925926	0.9259259259259259	0	7.407407407407407	17.59259259259259	0.9259259259259259	0	0	31.48148148148148	0	4.62962962962963	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	4.62962962962963	0.9259259259259259	6.481481481481482	0	0.9259259259259259	0	0	0.9259259259259259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_Question4_10.txt	1	134	0	0.77	0.01	0	134.0	5.298507462686567	0	0	6.7164179104477615	4.477611940298507	0	8.955223880597014	0.746268656716418	0	2.2388059701492535	10.447761194029852	0.746268656716418	0	0	38.80597014925373	0	1.492537313432836	0	0	8.208955223880597	0	0	0	0	0	0.746268656716418	0.746268656716418	0	0	5.970149253731344	0	5.970149253731344	0	0.746268656716418	0	0	2.985074626865672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_Question4_2.txt	1	139	0	0.8	0.01	0	139.0	5.510791366906475	0	0	5.0359712230215825	5.0359712230215825	0	8.633093525179856	0	0	2.8776978417266186	12.23021582733813	0.7194244604316546	0	0	35.25179856115108	0.7194244604316546	2.8776978417266186	0	2.158273381294964	6.474820143884892	0	0.7194244604316546	0	0	0.7194244604316546	0	0	0	0	5.755395683453237	0.7194244604316546	9.352517985611511	0	0	0	0	0.7194244604316546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_Question4_3.txt	1	87	0	0	0	0	87.0	4.908045977011494	0	1.1494252873563218	3.4482758620689653	3.4482758620689653	0	11.494252873563218	2.2988505747126435	0	5.747126436781609	12.64367816091954	1.1494252873563218	0	0	33.333333333333336	0	5.747126436781609	0	0	8.045977011494253	0	0	0	0	0	0	0	1.1494252873563218	0	3.4482758620689653	0	4.597701149425287	0	1.1494252873563218	0	0	1.1494252873563218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_Question4_4.txt	1	103	0	0.74	0.01	0	103.0	5.097087378640777	0	0	3.883495145631068	3.883495145631068	0	9.70873786407767	0.970873786407767	0	4.854368932038835	13.592233009708737	1.941747572815534	0	0	38.83495145631068	0	5.825242718446602	0	0	4.854368932038835	0	0	0	0	0	0	0	0	0	6.796116504854369	0	2.912621359223301	0	0	0	0	0.970873786407767	0	0	0	0.970873786407767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_Question4_5.txt	1	146	0	0.79	0.01	0	146.0	5.4520547945205475	0	0	4.109589041095891	4.794520547945205	0	7.534246575342466	0.684931506849315	0	4.794520547945205	12.32876712328767	0.684931506849315	0	0.684931506849315	34.93150684931507	0.684931506849315	3.4246575342465753	0	0	6.164383561643835	0	0	0	0	0	0.684931506849315	0	0	0	4.794520547945205	0	10.95890410958904	0	0	0	0	1.36986301369863	0	0	0	1.36986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_Question4_6.txt	1	91	0	0	0	0	91.0	5.010989010989011	0	0	4.395604395604396	6.593406593406593	0	13.186813186813186	1.098901098901099	0	4.395604395604396	10.989010989010989	1.098901098901099	0	0	37.362637362637365	0	5.4945054945054945	0	0	3.2967032967032965	0	0	0	0	0	0	0	0	0	4.395604395604396	0	6.593406593406593	0	0	0	0	0	0	0	0	1.098901098901099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_Question4_7.txt	1	90	0	0	0	0	90.0	5.8	0	0	6.666666666666667	5.555555555555555	0	10.0	0	0	2.2222222222222223	8.88888888888889	0	0	0	42.22222222222222	1.1111111111111112	5.555555555555555	0	0	6.666666666666667	0	0	0	0	0	0	0	0	0	4.444444444444445	0	4.444444444444445	0	0	0	0	1.1111111111111112	0	0	0	1.1111111111111112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_Question4_8.txt	1	111	0	0.74	0.01	0	111.0	5.099099099099099	0	0	4.504504504504505	4.504504504504505	0	10.81081081081081	0	0	4.504504504504505	11.711711711711711	0.9009009009009009	0	0	32.432432432432435	0	3.6036036036036037	0	0	4.504504504504505	0	0	0	0	0	0	0	0	0	5.405405405405405	0	13.513513513513514	0	0	0	0	2.7027027027027026	0	0	0	0.9009009009009009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24_Question4_9.txt	1	78	0	0	0	0	78.0	5.564102564102564	0	0	5.128205128205129	5.128205128205129	0	10.256410256410257	2.5641025641025643	0	5.128205128205129	14.102564102564102	0	0	0	38.46153846153846	0	5.128205128205129	0	0	2.5641025641025643	0	0	0	0	0	0	0	0	0	5.128205128205129	0	5.128205128205129	0	0	0	0	0	0	0	0	1.2820512820512822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25_Question5_1.txt	1	156	0	0.75	0.01	0	156.0	5.519230769230769	0	0	5.769230769230769	6.410256410256411	0	14.102564102564102	1.9230769230769231	0	1.2820512820512822	10.897435897435898	0	0	0	32.69230769230769	0	1.9230769230769231	0	0	7.6923076923076925	0	1.2820512820512822	0	0	0	0	0	0	0	7.6923076923076925	2.5641025641025643	5.769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25_Question5_10.txt	1	116	0	0.76	0.01	0	116.0	5.7155172413793105	0	0	4.310344827586207	5.172413793103448	0	15.517241379310345	0.8620689655172413	0	0	9.482758620689655	0	0	0	39.6551724137931	0	4.310344827586207	0	0	8.620689655172415	0	0	0	0	0	0	0	0	0	5.172413793103448	2.586206896551724	3.4482758620689653	0	0	0	0	0.8620689655172413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25_Question5_2.txt	1	148	0	0.74	0.01	0	148.0	5.898648648648648	0	0.6756756756756757	4.054054054054054	4.72972972972973	0	14.18918918918919	0.6756756756756757	0	0.6756756756756757	10.81081081081081	0	0	0	37.16216216216216	0	2.7027027027027026	0	0	8.108108108108109	0	0.6756756756756757	0	0	0	0	0	0.6756756756756757	0	5.405405405405405	1.3513513513513513	8.108108108108109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25_Question5_3.txt	1	155	0	0.77	0.01	0	155.0	5.741935483870968	0	0	3.870967741935484	5.161290322580645	0	13.548387096774194	1.2903225806451613	0	0.6451612903225806	12.258064516129032	0	0	0	37.41935483870968	0	2.5806451612903225	0	1.935483870967742	7.741935483870968	0	0	0	0	0	0	0	0	0	6.451612903225806	1.2903225806451613	5.161290322580645	0	0	0	0	0.6451612903225806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25_Question5_4.txt	1	150	0	0.74	0.01	0	150.0	5.86	0	0	3.3333333333333335	6.0	0	12.0	1.3333333333333333	0	0.6666666666666666	15.333333333333334	0	0	0	37.333333333333336	0	2.0	0	1.3333333333333333	8.0	0	1.3333333333333333	0	0.6666666666666666	0	0	0	0	0	4.666666666666667	2.0	3.3333333333333335	0	0	0	0	0	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25_Question5_5.txt	1	137	0	0.75	0.01	0	137.0	5.912408759124087	0	0	4.37956204379562	5.839416058394161	0	12.408759124087592	0.7299270072992701	0	1.4598540145985401	12.408759124087592	0	0	0	35.03649635036496	0	2.9197080291970803	0	0.7299270072992701	8.75912408759124	0	1.4598540145985401	0	0	0	0	0	0	0	5.109489051094891	2.9197080291970803	5.109489051094891	0	0	0	0	0	0	0	0	0.7299270072992701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25_Question5_6.txt	1	150	0	0.75	0.01	0	150.0	5.833333333333333	0	0	5.333333333333333	6.666666666666667	0	13.333333333333334	1.3333333333333333	0	0.6666666666666666	10.666666666666666	0	0	0	37.333333333333336	0	2.6666666666666665	0	0.6666666666666666	8.0	0	0.6666666666666666	0	0	0	0	0	0	0	4.666666666666667	2.0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25_Question5_7.txt	1	151	0	0.75	0.01	0	151.0	5.841059602649007	0	0	3.3112582781456954	5.960264900662252	0	15.894039735099337	0	0	1.9867549668874172	9.933774834437086	0	0	0	35.76158940397351	0	1.9867549668874172	0	1.9867549668874172	9.271523178807946	0	0.6622516556291391	0	0	0	0	0	0	0	5.298013245033113	1.3245033112582782	4.635761589403973	0	0.6622516556291391	0	0	0.6622516556291391	0	0	0	0.6622516556291391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25_Question5_8.txt	1	150	0	0.75	0.01	0	150.0	5.82	0	0.6666666666666666	3.3333333333333335	4.0	0	14.666666666666666	0.6666666666666666	0	0.6666666666666666	6.666666666666667	0	0.6666666666666666	0	42.0	0	3.3333333333333335	0	2.0	8.0	0	0	0	0	0	0	0	0.6666666666666666	0	5.333333333333333	3.3333333333333335	3.3333333333333335	0	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25_Question5_9.txt	1	153	0	0.72	0.01	0	153.0	5.42483660130719	0	0	3.9215686274509802	4.57516339869281	0	13.071895424836601	1.3071895424836601	0	0.6535947712418301	7.8431372549019605	0	0	0	41.1764705882353	0	2.6143790849673203	0	0.6535947712418301	9.15032679738562	0	0.6535947712418301	0	0.6535947712418301	0	0	0	0	0	6.5359477124183005	2.6143790849673203	3.9215686274509802	0	0	0	0	0.6535947712418301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_Question6_1.txt	1	131	0	0.77	0.01	0	131.0	5.175572519083969	0.7633587786259542	0	1.5267175572519085	3.816793893129771	0	11.450381679389313	0.7633587786259542	0.7633587786259542	1.5267175572519085	15.267175572519085	0	0	0	38.16793893129771	0	3.816793893129771	0	2.2900763358778624	7.633587786259542	0	0	0	0	0	0.7633587786259542	0	0	0	3.053435114503817	4.580152671755725	2.2900763358778624	0	0	0	0	0	0	0	0	1.5267175572519085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_Question6_10.txt	1	105	0	0.74	0.01	0	105.0	5.123809523809523	0	1.9047619047619047	1.9047619047619047	2.857142857142857	0	11.428571428571429	0	0.9523809523809523	2.857142857142857	12.380952380952381	0	0	0	37.142857142857146	0	4.761904761904762	0	0.9523809523809523	6.666666666666667	0	0.9523809523809523	0.9523809523809523	0	0	1.9047619047619047	0	0.9523809523809523	0	1.9047619047619047	5.714285714285714	2.857142857142857	0	0	0	0	0	0	0	0	0.9523809523809523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_Question6_2.txt	1	106	0	0.69	0.01	0	106.0	5.188679245283019	0	0	0.9433962264150944	0.9433962264150944	0	11.320754716981131	0.9433962264150944	0.9433962264150944	2.830188679245283	15.09433962264151	0	0	0	41.509433962264154	0	3.7735849056603774	0	1.8867924528301887	5.660377358490566	0	0.9433962264150944	0.9433962264150944	0	0	0	0	0	0	1.8867924528301887	5.660377358490566	3.7735849056603774	0	0	0	0	0	0	0	0	0.9433962264150944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_Question6_3.txt	1	135	0	0.72	0.01	0	135.0	5.7407407407407405	0	0	1.4814814814814814	1.4814814814814814	0	12.592592592592593	0.7407407407407407	0.7407407407407407	3.7037037037037037	11.851851851851851	0	0	0	34.074074074074076	0	4.444444444444445	0	1.4814814814814814	4.444444444444445	0	1.4814814814814814	0	0	0	2.962962962962963	0	0	0	3.7037037037037037	4.444444444444445	9.62962962962963	0	0	0	0	0	0	0	0	0.7407407407407407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_Question6_4.txt	1	112	0	0.77	0.01	0	112.0	5.214285714285714	0	1.7857142857142858	2.6785714285714284	2.6785714285714284	0	14.285714285714286	0	0.8928571428571429	3.5714285714285716	8.035714285714286	0	0	0	35.714285714285715	0	4.464285714285714	0	0.8928571428571429	4.464285714285714	0	0.8928571428571429	0	0	0	0.8928571428571429	0	0.8928571428571429	0	3.5714285714285716	5.357142857142857	6.25	0	0	0	0	0	0	0	0	2.6785714285714284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_Question6_5.txt	1	171	0	0.75	0.01	0	171.0	4.847953216374269	0	0	2.3391812865497075	2.9239766081871346	0	15.2046783625731	0.5847953216374269	0.5847953216374269	2.3391812865497075	12.865497076023392	0.5847953216374269	0	0.5847953216374269	34.50292397660819	0	3.508771929824561	0	2.3391812865497075	6.432748538011696	0	0.5847953216374269	0	0	0	1.1695906432748537	0	0	0	2.9239766081871346	3.508771929824561	5.847953216374269	0	0	0	0	0.5847953216374269	0	0	0	0.5847953216374269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_Question6_6.txt	1	166	0	0.73	0.01	0	166.0	5.120481927710843	0	0	2.4096385542168677	1.2048192771084338	0	13.25301204819277	1.2048192771084338	0.6024096385542169	1.2048192771084338	13.25301204819277	0	0	0	37.95180722891566	0	2.4096385542168677	0	1.8072289156626506	4.819277108433735	0	1.8072289156626506	0	0	0	1.2048192771084338	0	0	0	2.4096385542168677	3.6144578313253013	9.63855421686747	0	0	0	0	0.6024096385542169	0	0	0	0.6024096385542169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_Question6_7.txt	1	127	0	0.76	0.01	0	127.0	5.188976377952756	0	0.7874015748031497	0.7874015748031497	2.3622047244094486	0	14.173228346456693	2.3622047244094486	0.7874015748031497	1.5748031496062993	11.023622047244094	0	0	0	40.94488188976378	0	3.937007874015748	0	1.5748031496062993	4.724409448818897	0	0	0	0	0	0	0	0	0	2.3622047244094486	4.724409448818897	6.299212598425197	0	0	0	0	0	0	0	0	1.5748031496062993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_Question6_8.txt	1	110	0	0.76	0.01	0	110.0	5.490909090909091	0	0.9090909090909091	1.8181818181818181	1.8181818181818181	0	12.727272727272727	0.9090909090909091	0.9090909090909091	2.727272727272727	11.818181818181818	0	0	0	31.818181818181817	0	5.454545454545454	0	2.727272727272727	6.363636363636363	0	2.727272727272727	0.9090909090909091	0	0	0.9090909090909091	0	0	0	0.9090909090909091	4.545454545454546	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26_Question6_9.txt	1	119	0	0.73	0.01	0	119.0	5.277310924369748	0	0	1.680672268907563	0.8403361344537815	0	11.764705882352942	0.8403361344537815	0.8403361344537815	1.680672268907563	11.764705882352942	0	0	0	40.33613445378151	0	5.042016806722689	0	0.8403361344537815	5.882352941176471	0	2.5210084033613445	0	0	0	0.8403361344537815	0	0	0	2.5210084033613445	5.042016806722689	5.882352941176471	0	0	0.8403361344537815	0	0	0	0	0	0.8403361344537815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_Question7_1.txt	1	158	0	0.76	0.01	0	158.0	5.39873417721519	0	0	3.1645569620253164	3.1645569620253164	0	11.39240506329114	0.6329113924050633	0	3.1645569620253164	13.924050632911392	0	0	0	36.70886075949367	0	2.5316455696202533	0	1.2658227848101267	6.962025316455696	0	0	1.2658227848101267	0	0	0.6329113924050633	0	0	0	6.962025316455696	3.7974683544303796	3.1645569620253164	0	0	0	0	1.2658227848101267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_Question7_10.txt	1	156	0	0.79	0.01	0	156.0	5.685897435897436	0	0.6410256410256411	3.8461538461538463	4.487179487179487	0	12.179487179487179	1.9230769230769231	0	2.5641025641025643	13.461538461538462	0	0	0	38.46153846153846	0	3.2051282051282053	0	0.6410256410256411	5.128205128205129	0	0	0	0	0	0.6410256410256411	0.6410256410256411	0.6410256410256411	0	5.128205128205129	0.6410256410256411	3.8461538461538463	0	0.6410256410256411	0	0	1.2820512820512822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_Question7_2.txt	1	137	0	0.78	0.01	0	137.0	5.2773722627737225	0	0	2.9197080291970803	3.6496350364963503	0	12.408759124087592	2.18978102189781	0	2.18978102189781	13.138686131386862	0	0	0	38.68613138686131	0	4.37956204379562	0	1.4598540145985401	6.569343065693431	0	0	1.4598540145985401	0	0	0.7299270072992701	0	0	0	5.109489051094891	2.18978102189781	1.4598540145985401	0	0	0	0	1.4598540145985401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_Question7_3.txt	1	116	0	0.81	0.01	0	116.0	5.344827586206897	0	0	0.8620689655172413	3.4482758620689653	0	10.344827586206897	0.8620689655172413	0	2.586206896551724	12.068965517241379	0	0	0	43.10344827586207	0	4.310344827586207	0	0.8620689655172413	8.620689655172415	0	0	0	0	0	0.8620689655172413	0.8620689655172413	0	0	5.172413793103448	0.8620689655172413	4.310344827586207	0	0	0	0	0.8620689655172413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_Question7_4.txt	1	97	0	0	0	0	97.0	5.701030927835052	0	0	4.123711340206185	7.216494845360825	0	11.34020618556701	1.0309278350515463	0	1.0309278350515463	13.402061855670103	0	0	0	35.05154639175258	0	4.123711340206185	0	3.0927835051546393	7.216494845360825	0	0	0	0	0	1.0309278350515463	0	0	0	4.123711340206185	2.0618556701030926	4.123711340206185	0	0	0	0	1.0309278350515463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_Question7_5.txt	1	155	0	0.8	0.01	0	155.0	5.683870967741935	0	0	3.225806451612903	6.451612903225806	0	13.548387096774194	1.2903225806451613	0	2.5806451612903225	14.193548387096774	0	0	0	33.54838709677419	0	3.225806451612903	0	2.5806451612903225	5.806451612903226	0	0	0.6451612903225806	0	0	0.6451612903225806	0.6451612903225806	0	0	5.161290322580645	0.6451612903225806	5.806451612903226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_Question7_6.txt	1	128	0	0.74	0.01	0	128.0	5.234375	0	1.5625	3.125	4.6875	0	17.1875	1.5625	0	2.34375	11.71875	0	0	0	34.375	0	5.46875	0	0.78125	3.90625	0	0	1.5625	0	0	0.78125	0	0	0	4.6875	2.34375	3.125	0	0	0	0	0	0	0	0	0.78125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_Question7_7.txt	1	108	0	0.78	0.01	0	108.0	5.62962962962963	0	0	2.7777777777777777	3.7037037037037037	0	13.88888888888889	0.9259259259259259	0	0.9259259259259259	13.88888888888889	0	0	0	45.370370370370374	0	4.62962962962963	0	0	6.481481481481482	0	0	0.9259259259259259	0	0	0.9259259259259259	0	0	0	3.7037037037037037	1.8518518518518519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_Question7_8.txt	1	133	0	0.76	0.01	0	133.0	5.428571428571429	0	0	3.007518796992481	5.2631578947368425	0	13.533834586466165	2.255639097744361	0	3.007518796992481	14.285714285714286	0	0	0	33.83458646616541	0	4.511278195488722	0	0	6.7669172932330826	0	0.7518796992481203	0.7518796992481203	0	0	0.7518796992481203	0	0	0	5.2631578947368425	1.5037593984962405	3.7593984962406015	0	0	0	0	0	0	0.7518796992481203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27_Question7_9.txt	1	144	0	0.8	0.01	0	144.0	5.305555555555555	0	0.6944444444444444	2.7777777777777777	2.7777777777777777	0	12.5	0.6944444444444444	0	1.3888888888888888	13.88888888888889	0	0	0	35.416666666666664	0	4.166666666666667	0	0.6944444444444444	3.4722222222222223	0	0	0	0	0	0.6944444444444444	0	0.6944444444444444	0	4.861111111111111	1.3888888888888888	11.805555555555555	0.6944444444444444	0.6944444444444444	0	0	0.6944444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28_Question8_1.txt	1	143	0	0.79	0.01	0	143.0	5.853146853146853	0	0	2.797202797202797	3.4965034965034967	0	18.88111888111888	1.3986013986013985	0	4.895104895104895	7.6923076923076925	0	0	0	40.55944055944056	0	4.895104895104895	0	0.6993006993006993	5.594405594405594	0	0	0	0	0	0	0.6993006993006993	0	0	1.3986013986013985	2.797202797202797	2.097902097902098	0	0	0	0	1.3986013986013985	0	0	0	0.6993006993006993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28_Question8_10.txt	1	135	0	0.8	0.01	0	135.0	6.214814814814815	0	0	0	2.2222222222222223	0	23.703703703703702	1.4814814814814814	0	0.7407407407407407	6.666666666666667	0	0	0	35.55555555555556	0	4.444444444444445	0	2.962962962962963	6.666666666666667	0	0.7407407407407407	0	0	0	0	0.7407407407407407	0	0	2.2222222222222223	3.7037037037037037	7.407407407407407	0	0	0	0	0.7407407407407407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
