identifier	n_sentences	n_tokens	ttr_form_chunks_100	ttr_form_chunks_200	ttr_lemma_chunks_200	ttr_lemma_chunks_100	tokens_per_sent	char_per_tok	upos_dist_RB	upos_dist_WP$	upos_dist_CD	upos_dist_RBR	upos_dist_WP	upos_dist_JJS	upos_dist_NN	upos_dist_NNPS	upos_dist_TO	upos_dist_RBS	upos_dist_PRP$	upos_dist_:	upos_dist_NNS	upos_dist_.	upos_dist_''	upos_dist_``	upos_dist_POS	upos_dist_VB	upos_dist_JJ	upos_dist_VBG	upos_dist_WRB	upos_dist_VBD	upos_dist_,	upos_dist_VBP	upos_dist_PRP	upos_dist_PDT	upos_dist_DT	upos_dist_RP	upos_dist_NNP	upos_dist_WDT	upos_dist_EX	upos_dist_CC	upos_dist_VBZ	upos_dist_VBN	upos_dist_JJR	upos_dist_FW	upos_dist_UH	upos_dist_MD	upos_dist_IN	lexical_density	verbs_mood_dist	verbs_tense_dist	verbs_form_dist	verbs_num_pers_dist	aux_mood_dist	aux_tense_dist	aux_form_dist	aux_num_pers_dist	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_a	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist	avg_verb_edges
31_Question1_8.txt	1	151	0.73	0	0	0.01	151.0	5.0927152317880795	2.6490066225165565	0.6622516556291391	1.9867549668874172	0	0.6622516556291391	0	14.56953642384106	0	1.3245033112582782	0	1.9867549668874172	0	6.622516556291391	3.9735099337748343	0	0	0	1.3245033112582782	13.245033112582782	1.3245033112582782	0	5.298013245033113	6.622516556291391	0.6622516556291391	2.6490066225165565	0	7.947019867549669	0	6.622516556291391	0	0	4.635761589403973	0	0.6622516556291391	0	0	0	0	14.56953642384106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31_Question1_9.txt	1	127	0.72	0	0	0.01	127.0	5.031496062992126	0.7874015748031497	0	3.1496062992125986	0	0.7874015748031497	0	13.385826771653543	0	1.5748031496062993	0	4.724409448818897	0	3.937007874015748	3.937007874015748	0	0	0	0.7874015748031497	11.811023622047244	3.1496062992125986	0	6.299212598425197	3.1496062992125986	0.7874015748031497	1.5748031496062993	0	6.299212598425197	0	8.661417322834646	0	0	7.874015748031496	0	1.5748031496062993	0	0	0	0	15.748031496062993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_Question2_1.txt	1	202	0.78	0.685	0.005	0.01	202.0	5.3316831683168315	2.4752475247524752	0.49504950495049505	0.49504950495049505	0.49504950495049505	0.9900990099009901	0	17.326732673267326	0	1.4851485148514851	0	2.4752475247524752	0.49504950495049505	9.405940594059405	4.455445544554456	0.49504950495049505	0.49504950495049505	0	0.49504950495049505	8.910891089108912	0.49504950495049505	0	5.445544554455446	5.445544554455446	0.9900990099009901	2.4752475247524752	0	5.445544554455446	0	4.455445544554456	0	0	7.425742574257426	1.9801980198019802	2.9702970297029703	0	0	0	0	11.881188118811881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_Question2_10.txt	1	212	0.78	0.675	0.005	0.01	212.0	5.349056603773585	5.660377358490566	0.4716981132075472	0.9433962264150944	0	0.4716981132075472	0	15.566037735849056	0.4716981132075472	1.4150943396226414	0	2.358490566037736	0.4716981132075472	7.0754716981132075	3.7735849056603774	0.4716981132075472	0.4716981132075472	0	1.4150943396226414	9.90566037735849	1.8867924528301887	0	5.188679245283019	7.547169811320755	1.4150943396226414	2.358490566037736	0	6.132075471698113	0	3.7735849056603774	0.4716981132075472	0	5.188679245283019	1.8867924528301887	2.358490566037736	0	0	0	0	10.849056603773585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_Question2_2.txt	1	275	0.81	0.695	0.005	0.01	275.0	5.218181818181818	5.454545454545454	0.7272727272727273	1.0909090909090908	0.7272727272727273	0	0	14.181818181818182	0	0.7272727272727273	0	1.8181818181818181	0	5.818181818181818	4.0	0	0	0.36363636363636365	0.7272727272727273	9.454545454545455	4.363636363636363	0	2.5454545454545454	5.090909090909091	1.8181818181818181	4.0	0	10.545454545454545	0	5.090909090909091	0	0	2.909090909090909	2.1818181818181817	2.5454545454545454	0	0	0	0.36363636363636365	13.454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_Question2_3.txt	1	277	0.78	0.655	0.005	0.01	277.0	5.075812274368231	3.2490974729241877	0	2.1660649819494586	0.36101083032490977	0	0.36101083032490977	16.24548736462094	0.36101083032490977	1.444043321299639	0	2.527075812274368	0	4.693140794223827	3.6101083032490973	0.36101083032490977	0.36101083032490977	0.7220216606498195	0.7220216606498195	9.386281588447654	4.693140794223827	0	0.36101083032490977	7.9422382671480145	1.0830324909747293	2.888086642599278	0	9.025270758122744	0	6.137184115523466	0	0	3.2490974729241877	2.527075812274368	2.527075812274368	0	0	0	0.36101083032490977	12.635379061371841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_Question2_4.txt	1	239	0.75	0.655	0.005	0.01	239.0	5.2677824267782425	3.7656903765690375	0.41841004184100417	1.2552301255230125	0.41841004184100417	0	0	16.317991631799163	0.41841004184100417	1.2552301255230125	0	3.3472803347280333	0	5.439330543933054	3.7656903765690375	0.41841004184100417	0.41841004184100417	0.41841004184100417	0.8368200836820083	11.715481171548117	2.092050209205021	0	2.928870292887029	7.112970711297071	0.8368200836820083	2.928870292887029	0	5.857740585774058	0	5.02092050209205	0	0	5.439330543933054	1.6736401673640167	2.092050209205021	0	0	0	0.41841004184100417	13.389121338912133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_Question2_5.txt	1	223	0.74	0.665	0.005	0.01	223.0	5.103139013452915	1.345291479820628	0	0.8968609865470852	0	0.4484304932735426	0	19.282511210762333	0	2.242152466367713	0	4.484304932735426	0	6.278026905829597	4.0358744394618835	0	0	0	1.345291479820628	9.417040358744394	2.690582959641256	0	2.690582959641256	9.417040358744394	0.8968609865470852	2.242152466367713	0	5.829596412556054	0	5.381165919282512	0	0	5.381165919282512	2.242152466367713	1.7937219730941705	0	0	0	0.4484304932735426	11.210762331838565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_Question2_6.txt	1	180	0.79	0	0	0.01	180.0	5.511111111111111	2.2222222222222223	1.1111111111111112	0.5555555555555556	0	1.1111111111111112	0	18.333333333333332	0	2.2222222222222223	0	2.7777777777777777	0.5555555555555556	7.222222222222222	3.888888888888889	0.5555555555555556	0.5555555555555556	0	1.1111111111111112	11.11111111111111	1.6666666666666667	0	6.666666666666667	6.666666666666667	0.5555555555555556	2.2222222222222223	0	5.0	0	6.666666666666667	1.1111111111111112	0	4.444444444444445	2.7777777777777777	1.1111111111111112	0	0	0	0	7.777777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_Question2_7.txt	1	268	0.84	0.71	0.005	0.01	268.0	5.067164179104478	4.104477611940299	1.1194029850746268	1.1194029850746268	0	0.746268656716418	0	14.925373134328359	0.373134328358209	1.492537313432836	0	2.2388059701492535	0	4.850746268656716	3.7313432835820897	0.373134328358209	0.373134328358209	0.373134328358209	0.746268656716418	8.582089552238806	3.7313432835820897	0.746268656716418	3.3582089552238807	7.08955223880597	1.1194029850746268	3.3582089552238807	0	7.462686567164179	0	5.970149253731344	0	0	5.223880597014926	2.611940298507463	3.7313432835820897	0.373134328358209	0	0	0	10.074626865671641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_Question2_8.txt	1	195	0.81	0	0	0.01	195.0	5.0717948717948715	2.051282051282051	0	0.5128205128205128	0	0.5128205128205128	0	18.974358974358974	0	2.051282051282051	0	3.076923076923077	0.5128205128205128	6.153846153846154	4.615384615384615	0.5128205128205128	0.5128205128205128	0	1.0256410256410255	10.76923076923077	2.5641025641025643	0	4.102564102564102	6.153846153846154	0.5128205128205128	2.051282051282051	0	4.615384615384615	0	5.128205128205129	0	0	4.102564102564102	2.051282051282051	3.58974358974359	0	0	0	0	13.846153846153847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
